gene,module,direction,kME,GS,logFC,adj.P.Val,is_hub
TFRC,turquoise,up,0.192675822043089,-0.21717583241823,-0.367809085319969,0.2118721208479,FALSE
MARCHF10,turquoise,up,0.191574946186273,0.26426829704899,0.284996849488821,0.129909551197905,FALSE
H4C4,turquoise,up,0.190577333032901,-0.127854421312396,-0.180482817117962,0.475663384136499,FALSE
HCN1,turquoise,up,0.184907722546193,0.246967638087628,0.522475129230533,0.151275894295244,FALSE
MFAP4,turquoise,up,0.180607394035879,-0.0330892255249459,-0.0674001163785629,0.858410456201689,FALSE
ADAMTS9,turquoise,up,0.178459256623085,0.0125684920273948,0.0215209485620669,0.947840132493295,FALSE
ASTN2,turquoise,up,0.167187169357818,0.389366853930143,0.458182131107945,0.0210876623788885,FALSE
LHCGR,turquoise,up,0.165515797682902,0.347046873248886,0.445425612479569,0.040962154154968,FALSE
KCNS3,turquoise,up,0.159998144733733,0.221299387518607,0.378848739746339,0.20260847572815,FALSE
AZGP1,turquoise,up,0.159022151895111,0.214071991545757,0.481239421839632,0.21790717918574,FALSE
TNFAIP6,turquoise,up,0.148868619262733,0.113402090028625,0.232753932956056,0.526893870270732,FALSE
FRMD1,turquoise,up,0.140055382637423,0.115786411709669,0.106714519245953,0.526932652861821,FALSE
KDR,turquoise,up,0.127166122464619,0.0402240836774709,0.055511432836548,0.829050839947844,FALSE
USP18,turquoise,up,0.106649037953155,0.236707125182333,0.231863154016195,0.180021280984347,FALSE
GJB6,turquoise,up,0.0905362248561762,0.32450963197969,0.773171456717043,0.0542712118174304,FALSE
ANGPTL7,turquoise,up,0.0627271792233918,0.106652680394762,0.363577777519662,0.550895657597846,FALSE
PODN,turquoise,up,0.0478203315451822,0.088578848536586,0.140621541988438,0.627084381812348,FALSE
CRYGN,turquoise,up,-0.0100464869794943,0.236994244242783,0.201671579244413,0.184521341737833,FALSE
EBF1,yellow,down,0.947453752254879,-0.758971977319165,-1.80914215893523,1.91585136931948e-07,TRUE
CRABP2,yellow,down,0.930425106162364,-0.684469466928732,-2.10060485061141,6.98687246574643e-06,TRUE
TNXB,yellow,down,0.925858405701371,-0.77891265492548,-1.34131420407864,6.5813548877975e-08,TRUE
TBX18,yellow,down,0.921777032544122,-0.791507130853217,-1.19975462938165,3.60703871480577e-08,TRUE
PDGFRL,yellow,down,0.91238703751346,-0.749240333946981,-2.21298090480108,3.05272724558334e-07,TRUE
FBLN1,yellow,down,0.911138238240495,-0.859428346554931,-2.17751430224903,8.75352537781351e-11,TRUE
FOXD1,yellow,down,0.908127654307007,-0.801307436912826,-0.976662273898998,2.48685797937075e-08,FALSE
PCDH19,yellow,down,0.904542025424941,-0.685525423955384,-0.967674006107939,9.14625498243552e-06,FALSE
PDGFRA,yellow,down,0.903973522308086,-0.820875778181801,-2.27180911341943,2.63365825023615e-09,TRUE
BOC,yellow,down,0.90297675725872,-0.686028530204242,-1.02077741960138,8.27040820866199e-06,TRUE
ZNF385D,yellow,down,0.900450438060299,-0.799710105472428,-1.53457752582883,1.68387497260779e-08,TRUE
EBF3,yellow,down,0.899593350740692,-0.759894466878993,-1.49727661190054,1.92132381829519e-07,TRUE
PTGIS,yellow,down,0.899357561225564,-0.826222127590686,-1.9471685228828,1.84725688127258e-09,TRUE
RAMP2,yellow,down,0.899052035531457,-0.605007616349327,-0.842538437225132,0.000153834314744107,FALSE
PRRX1,yellow,down,0.898201475047252,-0.915667488346633,-3.02065103459599,3.67098947497177e-14,TRUE
PAK3,yellow,down,0.898148165588459,-0.875685290032426,-2.11744213773169,1.40080522026195e-11,TRUE
TMTC1,yellow,down,0.894583003681546,-0.722664843941972,-1.61755436402159,1.32557485414863e-06,TRUE
STEAP4,yellow,down,0.894136786310818,-0.762550610125187,-2.09997566582961,1.44764494554271e-07,TRUE
FIBIN,yellow,down,0.893274649908553,-0.842099337920928,-2.03742797157209,4.61074608648906e-10,TRUE
PDE1A,yellow,down,0.891135887099603,-0.75787831695823,-1.89336858096376,1.99859484755279e-07,TRUE
JCAD,yellow,down,0.886626480461979,-0.702849111985835,-0.874451773870467,4.76879886125027e-06,FALSE
FGD5,yellow,down,0.886191166576932,-0.581981059357449,-0.834270999191207,0.00028347764827987,FALSE
FABP4,yellow,down,0.882669649130973,-0.85750328438957,-3.92368937910717,8.13447404227783e-11,TRUE
SELP,yellow,down,0.882623283126786,-0.719063220163076,-1.33888889006399,1.72522061048411e-06,TRUE
RERG,yellow,down,0.882226511254492,-0.708302710011819,-1.1475598640825,3.16848330530898e-06,TRUE
MFAP5,yellow,down,0.88192310718836,-0.812747473334381,-3.22974550088049,4.56175743003848e-09,TRUE
RASGRF2,yellow,down,0.881498083724587,-0.787465040459874,-1.24940015540169,4.22981786802035e-08,TRUE
TAGLN,yellow,down,0.877910927532577,-0.695660967460245,-1.38462752545412,5.35535345995267e-06,TRUE
PLPPR4,yellow,down,0.877716561538429,-0.713219537364954,-1.33269310279645,2.31129069090774e-06,TRUE
PID1,yellow,down,0.877394492392842,-0.768756611665923,-0.797306288639939,2.46243988854513e-07,FALSE
FLRT2,yellow,down,0.876635763236173,-0.637401904986789,-1.35458050515652,4.53134178713392e-05,TRUE
SVEP1,yellow,down,0.875989131133492,-0.719252240134447,-1.34692083451966,1.69448916779784e-06,TRUE
TSKU,yellow,down,0.875548230619965,-0.681830545743654,-0.922604082979181,1.14434490322429e-05,FALSE
TINAGL1,yellow,down,0.874544900483437,-0.675947233799099,-0.707377439204315,1.66117133304685e-05,FALSE
ZFPM2,yellow,down,0.874440566957095,-0.853156098038566,-1.33274685053431,2.81780232150857e-10,TRUE
INMT,yellow,down,0.873238952598465,-0.7578013597201,-1.0382181031542,2.90515652994501e-07,TRUE
ABCC9,yellow,down,0.872888436849141,-0.792141702377521,-1.9770294602074,2.40704549008579e-08,TRUE
PARM1,yellow,down,0.86794162646135,-0.664359690086713,-0.858424670385503,2.1439414605146e-05,FALSE
SELENBP1,yellow,down,0.867531468817887,-0.805413200532007,-1.123085327936,1.67257667423107e-08,TRUE
SNED1,yellow,down,0.866675180330729,-0.753622898371727,-1.05887672816191,3.56087412085111e-07,TRUE
RUNX1T1,yellow,down,0.866177799855029,-0.686821343611697,-1.25127924548111,7.23352627175213e-06,TRUE
OMD,yellow,down,0.86559458837125,-0.545519666019278,-1.4557325088643,0.000671473751307089,TRUE
OLFML1,yellow,down,0.865187748895327,-0.589350475683482,-1.40032486555204,0.000204788114045877,TRUE
TSHZ2,yellow,down,0.864111434050807,-0.770132187184305,-1.73826785362374,9.71092180294727e-08,TRUE
DNM1,yellow,down,0.863904036525342,-0.728924818250028,-0.881286200230531,1.47783452313033e-06,FALSE
CLMP,yellow,down,0.862652421906341,-0.882241654845078,-1.89879292869622,7.28035245035821e-12,TRUE
PDE3A,yellow,down,0.860455610721435,-0.83810647433691,-1.49437891151889,8.21297806980155e-10,TRUE
ACKR1,yellow,down,0.859443824852518,-0.754666816555032,-1.17395083344101,3.13276102983376e-07,TRUE
LRRC32,yellow,down,0.858798627632673,-0.776620602604656,-1.35338241035852,8.34762322303556e-08,TRUE
GHR,yellow,down,0.858451971047151,-0.769408170282676,-1.23603556627756,1.33366685533835e-07,TRUE
CCDC80,yellow,down,0.85462609348193,-0.773199710152808,-2.76782815637625,7.02791372441698e-08,TRUE
MEOX2,yellow,down,0.85397506352583,-0.773275891962156,-2.00651304651117,7.64316947471845e-08,TRUE
LDB2,yellow,down,0.853561757503815,-0.58258506110021,-0.921446939191207,0.000275398659523238,FALSE
SFRP2,yellow,down,0.85130038469504,-0.713284728166932,-2.39893537465767,1.92785068043573e-06,TRUE
MMRN2,yellow,down,0.84964814312657,-0.54789121035338,-0.582526736117965,0.000804801991252198,FALSE
DCHS1,yellow,down,0.849563830221137,-0.662538593205531,-0.691066170791825,2.74316568453453e-05,FALSE
AFDN,yellow,down,0.849423600410207,-0.875735935540051,-1.54152593546106,2.04322605825602e-11,TRUE
NOTCH3,yellow,down,0.849364496207542,-0.607785656999593,-0.793368881693906,0.00014842136258344,FALSE
EGFR,yellow,down,0.846813793457312,-0.837939193671236,-2.06827535855359,6.58233965429297e-10,TRUE
PLA2G2A,yellow,down,0.846656882176507,-0.896502951181818,-2.75044678238088,7.37828481612949e-13,TRUE
ZNF521,yellow,down,0.842741925119523,-0.706625057950548,-1.29554074546338,3.09064944655291e-06,TRUE
ANGPT1,yellow,down,0.842460697430176,-0.82877651409372,-1.80783951236546,1.60610931930996e-09,TRUE
TGFB3,yellow,down,0.842162539436361,-0.760155775280376,-1.58682676318504,1.84572139949475e-07,TRUE
SLIT3,yellow,down,0.840776205273589,-0.5836130412506,-1.04149713925983,0.000255271793148332,TRUE
PTGFRN,yellow,down,0.840529972202951,-0.693951766247028,-0.956822959872784,6.3921506592792e-06,FALSE
THBS4,yellow,down,0.838944552162893,-0.72945390722752,-1.85093223032382,9.12731561317242e-07,TRUE
FNDC5,yellow,down,0.837894373105818,-0.799934336525183,-1.09116899133539,2.27740505044445e-08,TRUE
SYNPO2,yellow,down,0.832606746519249,-0.649267651397158,-1.3861009854441,2.9899101905595e-05,TRUE
NMNAT2,yellow,down,0.832059193403589,-0.792218993673252,-0.978658549242095,4.26475660578747e-08,FALSE
AOC3,yellow,down,0.830517689044647,-0.618636917832967,-1.39891189212953,8.33194681052866e-05,TRUE
DPP4,yellow,down,0.828488989167339,-0.770120444423512,-1.60830489349499,1.03844109740353e-07,TRUE
GALNT16,yellow,down,0.826916735758062,-0.726723013926553,-0.777130504761758,1.96179318007187e-06,FALSE
KLF5,yellow,down,0.823603673167048,-0.7830363361449,-1.0305800176384,7.09981044602574e-08,TRUE
EPHA4,yellow,down,0.823412861451844,-0.71884492649911,-0.900368844260601,2.31129069090774e-06,FALSE
CAPN6,yellow,down,0.82251944491434,-0.668946193587359,-1.6045346820825,1.39126416491659e-05,TRUE
CYP4X1,yellow,down,0.82232959431532,-0.772077665365792,-1.0821342429576,1.32855994723857e-07,TRUE
CCL19,yellow,down,0.821658293690722,-0.715287749966927,-1.35192048330069,2.07184622715126e-06,TRUE
PRICKLE1,yellow,down,0.82098932066042,-0.784911353288199,-1.60799277790208,4.27133950906739e-08,TRUE
ASS1,yellow,down,0.820987693066929,-0.894392042889303,-1.84372547330069,1.47534476019892e-12,TRUE
PTPRG,yellow,down,0.818161604919748,-0.72724922410321,-0.896972937019273,1.59719756450045e-06,FALSE
SLC22A3,yellow,down,0.817369389164362,-0.813393810427675,-2.40984635234079,4.77872178005694e-09,TRUE
AKR1C2,yellow,down,0.815949168224725,-0.746228663979743,-1.94915009574402,3.72718799610655e-07,TRUE
AQP1,yellow,down,0.815270649185717,-0.648840233240182,-1.39810428661912,3.12777188699258e-05,TRUE
DACT1,yellow,down,0.814824829545315,-0.674758818194619,-1.21795728670701,1.20502391402531e-05,TRUE
CCDC3,yellow,down,0.814562332459271,-0.554883196656829,-1.06932371697995,0.000547310721150523,TRUE
PCDH18,yellow,down,0.814408362922782,-0.667902459168325,-1.69053627265767,1.42605225189138e-05,TRUE
GPC6,yellow,down,0.813925046191259,-0.636749230038129,-1.16611455996068,4.81415799109584e-05,TRUE
PLAC9,yellow,down,0.813379759515484,-0.549371537237159,-0.640426878115649,0.000738974296434766,FALSE
THSD4,yellow,down,0.81298538895924,-0.853964962003983,-1.43134023828064,2.13018078094798e-10,TRUE
CD36,yellow,down,0.811973745394492,-0.561535497474127,-1.53168019495913,0.000435975201873821,TRUE
RGMA,yellow,down,0.811561576488546,-0.691048213818089,-0.95389919628604,7.17075460767496e-06,FALSE
FAM13C,yellow,down,0.808192319765175,-0.722908176167174,-1.15249260881573,1.56167760217389e-06,TRUE
CD248,yellow,down,0.807769067557445,-0.61176065526158,-1.37481174338396,0.000105897988497143,TRUE
RASL11A,yellow,down,0.807414588876092,-0.631026274941104,-0.56156319890208,9.5004013813106e-05,FALSE
TFPI,yellow,down,0.807168512732254,-0.580712917622116,-1.3801771368219,0.000259835276799529,TRUE
AKR1C3,yellow,down,0.806759938524068,-0.563839224870517,-1.13296532143331,0.000426719337950639,TRUE
PRKG1,yellow,down,0.805930519497016,-0.714463890311862,-0.95530820471087,2.77959311790449e-06,FALSE
CLEC1A,yellow,down,0.804518815593195,-0.585129361490976,-0.508965684886661,0.000375021120441917,FALSE
EDNRA,yellow,down,0.80381466490153,-0.719916409811732,-1.61458846831919,1.52236106323691e-06,TRUE
TSPAN12,yellow,down,0.802834691010848,-0.632898127620494,-0.863568001313027,6.30047969072199e-05,FALSE
LYVE1,yellow,down,0.801576356720525,-0.649065695404514,-1.5025248006091,2.9489000544577e-05,TRUE
VIT,yellow,down,0.800191980925888,-0.572977641957379,-1.64806624716499,0.000315303040506232,TRUE
BNC2,yellow,down,0.799509222661311,-0.732951425207812,-1.48833872885582,8.3398330514267e-07,FALSE
LRRC17,yellow,down,0.796650444118431,-0.654770845143641,-1.33045357298149,2.47673146704111e-05,FALSE
OSR2,yellow,down,0.796208861819759,-0.556784572778794,-0.939067653020045,0.000535721629070047,FALSE
COLEC12,yellow,down,0.795830981613427,-0.535867084609533,-1.18582055409252,0.000895143812978765,FALSE
MYH11,yellow,down,0.795811359230257,-0.583527280198655,-1.1676935398589,0.000250028033521535,FALSE
ZEB1,yellow,down,0.793787381191752,-0.627011804984475,-1.00283997609329,7.32316912627634e-05,FALSE
GUCY1B1,yellow,down,0.792444602860822,-0.506442711996717,-0.739079560513491,0.00192013746809517,FALSE
CRABP1,yellow,down,0.792429735080535,-0.683563470193052,-1.78935603601002,7.42639719843692e-06,FALSE
CGNL1,yellow,down,0.792058862412035,-0.75240920796147,-1.41409587012336,3.03567284805845e-07,FALSE
SVIL,yellow,down,0.790528015078918,-0.672032323643861,-0.927319297966844,1.56072647839221e-05,FALSE
FHL1,yellow,down,0.789928908254155,-0.704080743600894,-1.08456401523053,3.93876035014354e-06,FALSE
JAG1,yellow,down,0.788808449229475,-0.519708615204582,-0.76963427185582,0.00142641022119493,FALSE
CYP1B1,yellow,down,0.788086834053228,-0.501969029267261,-1.67760558705474,0.00189489620660099,FALSE
CDO1,yellow,down,0.788001881851712,-0.673623838760414,-1.51072070107556,1.17615358166805e-05,FALSE
CREB3L1,yellow,down,0.787471378303029,-0.766204504400877,-1.29487859475174,1.46744621293598e-07,FALSE
CAV1,yellow,down,0.787097387344603,-0.811324590218623,-2.11880769756361,5.9950870766701e-09,FALSE
RIPOR2,yellow,down,0.786649348788837,-0.798619040729451,-1.58713483832228,1.69052830057967e-08,FALSE
RNF152,yellow,down,0.785604837849778,-0.77491755811556,-1.05129443297841,1.10732897836887e-07,FALSE
THRB,yellow,down,0.785084683874921,-0.830656040493522,-1.117005231367,2.43401478240853e-09,FALSE
PHACTR2,yellow,down,0.784380398114635,-0.615506186158842,-0.979141732170392,0.0001045189773387,FALSE
TPSAB1,yellow,down,0.783726224836256,-0.596056005934565,-0.734923196877407,0.00020717566662285,FALSE
FMOD,yellow,down,0.782790328026696,-0.438233884818147,-0.985061178238243,0.00756343092440432,FALSE
KIT,yellow,down,0.782560348352355,-0.72928757741844,-0.939967248288355,1.45205879801801e-06,FALSE
COL6A3,yellow,down,0.781688253871938,-0.589879684194431,-1.93304834020508,0.00019609631300715,FALSE
MYCT1,yellow,down,0.780299279366679,-0.560032657555514,-0.790879324090207,0.000520543774530657,FALSE
PLCB4,yellow,down,0.778538055466279,-0.710116508220482,-1.20157046489669,2.85413310380304e-06,FALSE
FHL2,yellow,down,0.777007373239066,-0.741360086303995,-0.973994699888972,7.26776142474147e-07,FALSE
CYYR1,yellow,down,0.775404436737472,-0.450036780573047,-0.551646821015421,0.00672580750782187,FALSE
CBLN1,yellow,down,0.773694075828311,-0.586886851559129,-0.588502597756362,0.00031228514332394,FALSE
MPZL1,yellow,down,0.77326741927005,-0.712875691683165,-0.770705576070927,4.70246982186478e-06,FALSE
MALL,yellow,down,0.771475224092994,-0.603881861457821,-0.795829284731685,0.00016509698562846,FALSE
OGN,yellow,down,0.771125959844072,-0.408563322283688,-1.36405040211026,0.0130924210084165,FALSE
KCNK2,yellow,down,0.770124748279012,-0.649497655173929,-1.2619748103855,3.05591171548227e-05,FALSE
COX4I2,yellow,down,0.766914943902609,-0.466393728158928,-0.518963755007708,0.00489725444024397,FALSE
TENT5C,yellow,down,0.765245538973788,-0.660334224171232,-1.18131517492829,2.12756964944832e-05,FALSE
ADAMTS5,yellow,down,0.764874902367145,-0.616089906379693,-0.761021880572089,0.000112444849457433,FALSE
MMRN1,yellow,down,0.764781736093848,-0.57765125342237,-0.889241068892059,0.000315994830122893,FALSE
FMO1,yellow,down,0.763078054687551,-0.483220719485595,-1.00601553662606,0.002988675326378,FALSE
ENPP6,yellow,down,0.76273075277003,-0.727126119923192,-1.65943239814032,1.08003708625645e-06,FALSE
CFH,yellow,down,0.762285056668006,-0.38406480196824,-0.950156996356203,0.0207808746548887,FALSE
CPA3,yellow,down,0.761079768101018,-0.536509032104442,-1.08700275878797,0.000872168906515688,FALSE
ADAMTS1,yellow,down,0.759938496382715,-0.701870570250558,-1.54243836669854,3.87251176645036e-06,FALSE
BMP5,yellow,down,0.756925951641122,-0.596421763016244,-0.779599117249804,0.00020250458638183,FALSE
PTHLH,yellow,down,0.756776215424571,-0.71966622399022,-0.847661757662295,2.40844714199412e-06,FALSE
GUCY1A1,yellow,down,0.756318009640638,-0.383377368206005,-0.734015454586737,0.0212650018387513,FALSE
EBF2,yellow,down,0.756118745655364,-0.527684918692184,-1.23968883073323,0.00105831128798938,FALSE
PCOLCE,yellow,down,0.754272610760703,-0.429326870047064,-1.18890332441634,0.00900726558150751,FALSE
ID1,yellow,down,0.753717660428602,-0.757676089004409,-1.39310197193292,2.32307479396892e-07,FALSE
PTCH1,yellow,down,0.74964573071244,-0.489152172776562,-0.94124997620894,0.00271614620099501,FALSE
CPE,yellow,down,0.748414474216667,-0.638443673628312,-1.84688327496145,4.14038854192295e-05,FALSE
PRKAR2B,yellow,down,0.747143304604638,-0.666244255979997,-1.01151024851349,1.80596701467025e-05,FALSE
FGD6,yellow,down,0.746417181281654,-0.621201990782921,-0.848265510964531,9.25968133226871e-05,FALSE
C7,yellow,down,0.745713523023595,-0.343838739485328,-1.24978715916114,0.0397592079979132,FALSE
ISLR,yellow,down,0.744509889233738,-0.392944476643213,-0.830977457389359,0.0180649583285728,FALSE
MICAL2,yellow,down,0.740906507576569,-0.756863295707292,-1.56950538968928,2.23075317303518e-07,FALSE
NTRK3,yellow,down,0.740174005529793,-0.627944330597821,-1.03646268903469,6.68218045334169e-05,FALSE
PALMD,yellow,down,0.738822967551628,-0.45213809519229,-0.928127464522745,0.00577426171386985,FALSE
MRGPRF,yellow,down,0.738454907892443,-0.762418326136209,-0.938502215986119,2.54017256805204e-07,FALSE
ECRG4,yellow,down,0.738419658202689,-0.583477582372417,-1.63325877819892,0.000236782639844242,FALSE
ANPEP,yellow,down,0.736454736090207,-0.813860568507066,-2.19693105256669,4.66636641609036e-09,FALSE
EFHD1,yellow,down,0.732849769091262,-0.667395484920917,-0.954426533219737,2.00419888876064e-05,FALSE
GGT5,yellow,down,0.732726771214207,-0.549941172674622,-0.862436535343097,0.000676415319124712,FALSE
ICAM3,yellow,down,0.73219818995289,-0.670706596662569,-0.859924588083266,1.75893508627741e-05,FALSE
HRC,yellow,down,0.729897223524789,-0.494706086679381,-0.461303334227447,0.00293501832295877,FALSE
